DNS.aa,DNS.ad,DNS.an,DNS.ancount,DNS.ar,DNS.arcount,DNS.cd,DNS.id,DNS.length,DNS.ns,DNS.nscount,DNS.opcode,DNS.qd,DNS.qdcount,DNS.qr,DNS.ra,DNS.rcode,DNS.rd,DNS.tc,DNS.z,Ether.dst,Ether.src,Ether.type,IP.chksum,IP.dst,IP.flags,IP.frag,IP.id,IP.ihl,IP.len,IP.options,IP.proto,IP.src,IP.tos,IP.ttl,IP.version,IPv4,TCP.ack,TCP.chksum,TCP.dataofs,TCP.dport,TCP.flags,TCP.options,TCP.reserved,TCP.seq,TCP.sport,TCP.urgptr,TCP.window,UDP.chksum,UDP.dport,UDP.len,UDP.sport,packet_len,timestamp
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16564,00:00:0a:00:01:02,DF,0,48933,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16564,8,5001,DF,,0,274683004,44576,0,74,,,,,9514,1742994270.180948
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16563,00:00:0a:00:01:02,DF,0,48934,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16563,8,5001,DF,,0,274692452,44576,0,74,,,,,9514,1742994270.180950
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16562,00:00:0a:00:01:02,DF,0,48935,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16562,8,5001,DF,,0,274701900,44576,0,74,,,,,9514,1742994270.180960
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16561,00:00:0a:00:01:02,DF,0,48936,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16561,8,5001,DF,,0,274711348,44576,0,74,,,,,9514,1742994270.180962
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16560,00:00:0a:00:01:02,DF,0,48937,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16560,8,5001,DF,,0,274720796,44576,0,74,,,,,9514,1742994270.180969
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16559,00:00:0a:00:01:02,DF,0,48938,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16559,8,5001,DF,,0,274730244,44576,0,74,,,,,9514,1742994270.180971
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16558,00:00:0a:00:01:02,DF,0,48939,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16558,8,5001,DF,,0,274739692,44576,0,74,,,,,9514,1742994270.237472
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17849,00:00:0a:00:01:02,DF,0,48940,5,8208,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17849,8,5001,DF,,0,274749140,44576,0,74,,,,,8222,1742994270.240939
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16556,00:00:0a:00:01:02,DF,0,48941,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16556,8,5001,DF,,0,274757296,44576,0,74,,,,,9514,1742994271.179622
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16555,00:00:0a:00:01:02,DF,0,48942,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16555,8,5001,DF,,0,274766744,44576,0,74,,,,,9514,1742994271.179631
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16554,00:00:0a:00:01:02,DF,0,48943,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16554,8,5001,DF,,0,274776192,44576,0,74,,,,,9514,1742994271.179752
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16553,00:00:0a:00:01:02,DF,0,48944,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16553,8,5001,DF,,0,274785640,44576,0,74,,,,,9514,1742994271.179754
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16552,00:00:0a:00:01:02,DF,0,48945,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16552,8,5001,DF,,0,274795088,44576,0,74,,,,,9514,1742994271.179761
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16551,00:00:0a:00:01:02,DF,0,48946,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16551,8,5001,DF,,0,274804536,44576,0,74,,,,,9514,1742994271.179762
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16550,00:00:0a:00:01:02,DF,0,48947,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16550,8,5001,DF,,0,274813984,44576,0,74,,,,,9514,1742994271.179771
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16549,00:00:0a:00:01:02,DF,0,48948,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16549,8,5001,DF,,0,274823432,44576,0,74,,,,,9514,1742994271.179772
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16548,00:00:0a:00:01:02,DF,0,48949,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16548,8,5001,DF,,0,274832880,44576,0,74,,,,,9514,1742994271.179777
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16547,00:00:0a:00:01:02,DF,0,48950,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16547,8,5001,DF,,0,274842328,44576,0,74,,,,,9514,1742994271.179778
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16546,00:00:0a:00:01:02,DF,0,48951,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16546,8,5001,DF,,0,274851776,44576,0,74,,,,,9514,1742994271.194824
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16545,00:00:0a:00:01:02,DF,0,48952,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16545,8,5001,DF,,0,274861224,44576,0,74,,,,,9514,1742994271.194830
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16544,00:00:0a:00:01:02,DF,0,48953,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16544,8,5001,DF,,0,274870672,44576,0,74,,,,,9514,1742994271.194898
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17835,00:00:0a:00:01:02,DF,0,48954,5,8208,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17835,8,5001,DF,,0,274880120,44576,0,74,,,,,8222,1742994271.194901
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16542,00:00:0a:00:01:02,DF,0,48955,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16542,8,5001,DF,,0,274888276,44576,0,74,,,,,9514,1742994272.179580
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16541,00:00:0a:00:01:02,DF,0,48956,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16541,8,5001,DF,,0,274897724,44576,0,74,,,,,9514,1742994272.179617
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16540,00:00:0a:00:01:02,DF,0,48957,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16540,8,5001,DF,,0,274907172,44576,0,74,,,,,9514,1742994272.179632
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16539,00:00:0a:00:01:02,DF,0,48958,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16539,8,5001,DF,,0,274916620,44576,0,74,,,,,9514,1742994272.179634
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16538,00:00:0a:00:01:02,DF,0,48959,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16538,8,5001,DF,,0,274926068,44576,0,74,,,,,9514,1742994272.179640
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16537,00:00:0a:00:01:02,DF,0,48960,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16537,8,5001,DF,,0,274935516,44576,0,74,,,,,9514,1742994272.179641
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16536,00:00:0a:00:01:02,DF,0,48961,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16536,8,5001,DF,,0,274944964,44576,0,74,,,,,9514,1742994272.179650
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16535,00:00:0a:00:01:02,DF,0,48962,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16535,8,5001,DF,,0,274954412,44576,0,74,,,,,9514,1742994272.179651
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16534,00:00:0a:00:01:02,DF,0,48963,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16534,8,5001,DF,,0,274963860,44576,0,74,,,,,9514,1742994272.179657
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16533,00:00:0a:00:01:02,DF,0,48964,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16533,8,5001,DF,,0,274973308,44576,0,74,,,,,9514,1742994272.179658
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16532,00:00:0a:00:01:02,DF,0,48965,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16532,8,5001,DF,,0,274982756,44576,0,74,,,,,9514,1742994272.269739
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16531,00:00:0a:00:01:02,DF,0,48966,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16531,8,5001,DF,,0,274992204,44576,0,74,,,,,9514,1742994272.271839
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16530,00:00:0a:00:01:02,DF,0,48967,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16530,8,5001,DF,,0,275001652,44576,0,74,,,,,9514,1742994272.286814
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17821,00:00:0a:00:01:02,DF,0,48968,5,8208,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17821,8,5001,DF,,0,275011100,44576,0,74,,,,,8222,1742994272.288950
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16528,00:00:0a:00:01:02,DF,0,48969,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16528,8,5001,DF,,0,275019256,44576,0,74,,,,,9514,1742994273.178472
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16527,00:00:0a:00:01:02,DF,0,48970,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16527,8,5001,DF,,0,275028704,44576,0,74,,,,,9514,1742994273.178503
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16526,00:00:0a:00:01:02,DF,0,48971,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16526,8,5001,DF,,0,275038152,44576,0,74,,,,,9514,1742994273.178516
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16525,00:00:0a:00:01:02,DF,0,48972,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16525,8,5001,DF,,0,275047600,44576,0,74,,,,,9514,1742994273.178517
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16524,00:00:0a:00:01:02,DF,0,48973,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16524,8,5001,DF,,0,275057048,44576,0,74,,,,,9514,1742994273.178523
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16523,00:00:0a:00:01:02,DF,0,48974,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16523,8,5001,DF,,0,275066496,44576,0,74,,,,,9514,1742994273.178525
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16522,00:00:0a:00:01:02,DF,0,48975,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16522,8,5001,DF,,0,275075944,44576,0,74,,,,,9514,1742994273.178533
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16521,00:00:0a:00:01:02,DF,0,48976,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16521,8,5001,DF,,0,275085392,44576,0,74,,,,,9514,1742994273.178534
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16520,00:00:0a:00:01:02,DF,0,48977,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16520,8,5001,DF,,0,275094840,44576,0,74,,,,,9514,1742994273.178539
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16519,00:00:0a:00:01:02,DF,0,48978,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16519,8,5001,DF,,0,275104288,44576,0,74,,,,,9514,1742994273.178541
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16518,00:00:0a:00:01:02,DF,0,48979,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16518,8,5001,DF,,0,275113736,44576,0,74,,,,,9514,1742994273.223637
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16517,00:00:0a:00:01:02,DF,0,48980,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16517,8,5001,DF,,0,275123184,44576,0,74,,,,,9514,1742994273.225676
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16516,00:00:0a:00:01:02,DF,0,48981,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16516,8,5001,DF,,0,275132632,44576,0,74,,,,,9514,1742994273.262179
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17807,00:00:0a:00:01:02,DF,0,48982,5,8208,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17807,8,5001,DF,,0,275142080,44576,0,74,,,,,8222,1742994273.265337
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16514,00:00:0a:00:01:02,DF,0,48983,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16514,8,5001,DF,,0,275150236,44576,0,74,,,,,9514,1742994274.177614
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16513,00:00:0a:00:01:02,DF,0,48984,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16513,8,5001,DF,,0,275159684,44576,0,74,,,,,9514,1742994274.177667
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16512,00:00:0a:00:01:02,DF,0,48985,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16512,8,5001,DF,,0,275169132,44576,0,74,,,,,9514,1742994274.177799
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16511,00:00:0a:00:01:02,DF,0,48986,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16511,8,5001,DF,,0,275178580,44576,0,74,,,,,9514,1742994274.177801
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16510,00:00:0a:00:01:02,DF,0,48987,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16510,8,5001,DF,,0,275188028,44576,0,74,,,,,9514,1742994274.177811
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16509,00:00:0a:00:01:02,DF,0,48988,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16509,8,5001,DF,,0,275197476,44576,0,74,,,,,9514,1742994274.177813
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16508,00:00:0a:00:01:02,DF,0,48989,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16508,8,5001,DF,,0,275206924,44576,0,74,,,,,9514,1742994274.177824
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16507,00:00:0a:00:01:02,DF,0,48990,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16507,8,5001,DF,,0,275216372,44576,0,74,,,,,9514,1742994274.177826
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16506,00:00:0a:00:01:02,DF,0,48991,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16506,8,5001,DF,,0,275225820,44576,0,74,,,,,9514,1742994274.177931
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16505,00:00:0a:00:01:02,DF,0,48992,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16505,8,5001,DF,,0,275235268,44576,0,74,,,,,9514,1742994274.177974
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16504,00:00:0a:00:01:02,DF,0,48993,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16504,8,5001,DF,,0,275244716,44576,0,74,,,,,9514,1742994274.202875
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16503,00:00:0a:00:01:02,DF,0,48994,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16503,8,5001,DF,,0,275254164,44576,0,74,,,,,9514,1742994274.202880
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16502,00:00:0a:00:01:02,DF,0,48995,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16502,8,5001,DF,,0,275263612,44576,0,74,,,,,9514,1742994274.202957
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17793,00:00:0a:00:01:02,DF,0,48996,5,8208,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17793,8,5001,DF,,0,275273060,44576,0,74,,,,,8222,1742994274.202958
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16500,00:00:0a:00:01:02,DF,0,48997,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16500,8,5001,DF,,0,275281216,44576,0,74,,,,,9514,1742994275.177865
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16499,00:00:0a:00:01:02,DF,0,48998,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16499,8,5001,DF,,0,275290664,44576,0,74,,,,,9514,1742994275.177909
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16498,00:00:0a:00:01:02,DF,0,48999,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16498,8,5001,DF,,0,275300112,44576,0,74,,,,,9514,1742994275.177929
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16497,00:00:0a:00:01:02,DF,0,49000,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16497,8,5001,DF,,0,275309560,44576,0,74,,,,,9514,1742994275.177930
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16496,00:00:0a:00:01:02,DF,0,49001,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16496,8,5001,DF,,0,275319008,44576,0,74,,,,,9514,1742994275.177937
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16495,00:00:0a:00:01:02,DF,0,49002,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16495,8,5001,DF,,0,275328456,44576,0,74,,,,,9514,1742994275.177939
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16494,00:00:0a:00:01:02,DF,0,49003,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16494,8,5001,DF,,0,275337904,44576,0,74,,,,,9514,1742994275.177948
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16493,00:00:0a:00:01:02,DF,0,49004,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16493,8,5001,DF,,0,275347352,44576,0,74,,,,,9514,1742994275.177950
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16492,00:00:0a:00:01:02,DF,0,49005,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16492,8,5001,DF,,0,275356800,44576,0,74,,,,,9514,1742994275.177955
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16491,00:00:0a:00:01:02,DF,0,49006,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16491,8,5001,DF,,0,275366248,44576,0,74,,,,,9514,1742994275.177956
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16490,00:00:0a:00:01:02,DF,0,49007,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16490,8,5001,DF,,0,275375696,44576,0,74,,,,,9514,1742994275.233706
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16489,00:00:0a:00:01:02,DF,0,49008,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16489,8,5001,DF,,0,275385144,44576,0,74,,,,,9514,1742994275.233709
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16488,00:00:0a:00:01:02,DF,0,49009,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16488,8,5001,DF,,0,275394592,44576,0,74,,,,,9514,1742994275.233763
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17779,00:00:0a:00:01:02,DF,0,49010,5,8208,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17779,8,5001,DF,,0,275404040,44576,0,74,,,,,8222,1742994275.233765
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16486,00:00:0a:00:01:02,DF,0,49011,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16486,8,5001,DF,,0,275412196,44576,0,74,,,,,9514,1742994276.176155
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16485,00:00:0a:00:01:02,DF,0,49012,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16485,8,5001,DF,,0,275421644,44576,0,74,,,,,9514,1742994276.176194
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16484,00:00:0a:00:01:02,DF,0,49013,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16484,8,5001,DF,,0,275431092,44576,0,74,,,,,9514,1742994276.176208
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16483,00:00:0a:00:01:02,DF,0,49014,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16483,8,5001,DF,,0,275440540,44576,0,74,,,,,9514,1742994276.176209
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16482,00:00:0a:00:01:02,DF,0,49015,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16482,8,5001,DF,,0,275449988,44576,0,74,,,,,9514,1742994276.176215
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16481,00:00:0a:00:01:02,DF,0,49016,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16481,8,5001,DF,,0,275459436,44576,0,74,,,,,9514,1742994276.176216
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16480,00:00:0a:00:01:02,DF,0,49017,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16480,8,5001,DF,,0,275468884,44576,0,74,,,,,9514,1742994276.176225
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16479,00:00:0a:00:01:02,DF,0,49018,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16479,8,5001,DF,,0,275478332,44576,0,74,,,,,9514,1742994276.176226
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16478,00:00:0a:00:01:02,DF,0,49019,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16478,8,5001,DF,,0,275487780,44576,0,74,,,,,9514,1742994276.176232
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16477,00:00:0a:00:01:02,DF,0,49020,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16477,8,5001,DF,,0,275497228,44576,0,74,,,,,9514,1742994276.176234
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16476,00:00:0a:00:01:02,DF,0,49021,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16476,8,5001,DF,,0,275506676,44576,0,74,,,,,9514,1742994276.199353
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16475,00:00:0a:00:01:02,DF,0,49022,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16475,8,5001,DF,,0,275516124,44576,0,74,,,,,9514,1742994276.199355
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,16474,00:00:0a:00:01:02,DF,0,49023,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,16474,8,5001,DF,,0,275525572,44576,0,74,,,,,9514,1742994276.199724
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17765,00:00:0a:00:01:02,DF,0,49024,5,8208,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17765,8,5001,DF,,0,275535020,44576,0,74,,,,,8222,1742994276.199726
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17764,00:00:0a:00:01:02,DF,0,49025,5,8208,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17764,8,5001,DF,,0,275535020,44576,0,74,,,,,8222,1742994276.279527
